amphipoda_tot,bivalvia_tot,clupeidae_tot,clupea_harengus_tot,gadus_morhua_tot,gobiidae_tot,mysidae_tot,non_bio_tot,other_crustacea_tot,other_tot,other_pisces_tot,platichthys_flesus_tot,polychaeta_tot,saduria_entomon_tot,sprattus_sprattus_tot,pred_id,pred_length_cm,pred_weight_g,species,year,quarter,subdiv,ices_rect,X,Y,group,id,n
0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.12,7.55,2015_4_COD_336,33,252,Cod,2015,4,26,41G8,722.240107181838,6254.562207983028,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_337,31,239,Cod,2015,4,26,41G8,722.240107181838,6254.562207983028,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,2015_4_COD_338,36,392,Cod,2015,4,26,41G8,722.240107181838,6254.562207983028,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,2015_4_COD_339,37,486,Cod,2015,4,26,41G8,722.240107181838,6254.562207983028,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,2015_4_COD_34,24,133,Cod,2015,4,25,40G4,474.81727343113545,6165.344364084612,Small cod,2015_4_40G4_Small cod,18
0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,2015_4_COD_340,49,746,Cod,2015,4,26,41G8,722.240107181838,6254.562207983028,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,2015_4_COD_342,41,599,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,2015_4_COD_343,40,558,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.08,0,2015_4_COD_344,42,508,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,2015_4_COD_345,36,459,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,7.92,2015_4_COD_346,36,393,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,3.1399999999999997,0,0,0,0,2015_4_COD_347,33,276,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0.01,0,0,0,0.34,0,0,0,0,2015_4_COD_348,31,279,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,2.86,2015_4_COD_349,28,214,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,2015_4_COD_35,45,690,Cod,2015,4,25,40G4,474.81727343113545,6165.344364084612,Large cod,2015_4_40G4_Large cod,48
0,0,0,0,0,0,0.02,0,0,0,0.36,0,0,0,0,2015_4_COD_350,24,132,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Small cod,2015_4_41G8_Small cod,57
0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.02,0,2015_4_COD_351,26,128,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,2015_4_COD_352,22,88,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Small cod,2015_4_41G8_Small cod,57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_353,21,84,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Small cod,2015_4_41G8_Small cod,57
0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.54,0,2015_4_COD_354,20,76,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Small cod,2015_4_41G8_Small cod,57
0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,2015_4_COD_355,24,128,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Small cod,2015_4_41G8_Small cod,57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.08,2015_4_COD_356,28,171,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0.48999999999999994,0,0,0,0,0,0,0,0,2015_4_COD_357,22,100,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Small cod,2015_4_41G8_Small cod,57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.98,2015_4_COD_358,38,472,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_359,41,530,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,2015_4_COD_360,43,617,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,2015_4_COD_361,40,491,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,2015_4_COD_362,36,459,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,2015_4_COD_363,42,575,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,6.220000000000001,0,0,0.1,0,2015_4_COD_364,37,430,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0.01,0,0,0,0.19,0,0,0.85,0,2015_4_COD_365,33,334,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_366,30,233,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0.03,0,0.09,0,0,2015_4_COD_367,25,109,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,2015_4_COD_368,26,128,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,2015_4_COD_369,23,109,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Small cod,2015_4_41G8_Small cod,57
0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,2015_4_COD_37,43,482,Cod,2015,4,25,40G4,474.81727343113545,6165.344364084612,Large cod,2015_4_40G4_Large cod,48
0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,2015_4_COD_370,29,171,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_371,36,329,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,2015_4_COD_372,48,776,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,2015_4_COD_373,35,342,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,2015_4_COD_374,25,132,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_376,18,49,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Small cod,2015_4_41G8_Small cod,57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_377,19,63,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Small cod,2015_4_41G8_Small cod,57
0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_378,26,149,Cod,2015,4,26,41G8,707.0424806720134,6227.778458196951,Large cod,2015_4_41G8_Large cod,60
0,0,0,0,0,0,0.12,0,0,0,0.56,0,0,0.1,0,2015_4_COD_379,35,350,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,20.65,0,0,0,0,0,0,0.07,0,0,0,0,2015_4_COD_380,42,521,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,2015_4_COD_381,31,244,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_382,32,257,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_383,33,260,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_385,32,246,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_386,35,305,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_388,40,552,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,0,0,0,0,0.6699999999999999,0,0,0,0,2015_4_COD_390,36,351,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,2015_4_COD_391,29,202,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,2015_4_COD_392,30,191,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,0.31000000000000005,0,0,0,0.3,0,0,0,0,2015_4_COD_393,29,227,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,0.05,0,0,0,0.01,0,0,0,0,2015_4_COD_394,32,236,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,1.3200000000000005,0,0,0,0,0,0,0,0,2015_4_COD_395,30,219,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,0.4199999999999999,0,0,0,0,0,0,0,0,2015_4_COD_396,30,193,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,1.2799999999999998,0,0,0,0,0,0,0,0,2015_4_COD_397,24,128,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Small cod,2015_4_43G8_Small cod,27
0,0,0.06,0,0,0,3.9499999999999953,0,0,0,0,0,0,0.18,0,2015_4_COD_398,26,154,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,0.2099999999999999,0,0,0,0,0,0.53,0.26,0,2015_4_COD_399,25,121,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,2015_4_COD_4,36,390,Cod,2015,4,25,40G4,474.81727343113545,6165.344364084612,Large cod,2015_4_40G4_Large cod,48
0,0,0,0,0,0,0,0,0.03,0,0,0,0.05,0,0,2015_4_COD_40,17,45,Cod,2015,4,25,40G4,474.81727343113545,6165.344364084612,Small cod,2015_4_40G4_Small cod,18
0,0,0,0,0,0,0.8000000000000002,0,0,0,0,0,0,0,0,2015_4_COD_400,25,136,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,2.099999999999999,0,0,0,0,0,0,0,0,2015_4_COD_401,21,89,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Small cod,2015_4_43G8_Small cod,27
0,0,1.35,0,0,0,1.0600000000000005,0,0,0,0,0,0,0,0,2015_4_COD_402,24,141,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0,0.28,0,0,0,0,0,0.38,0,0,2015_4_COD_403,22,103,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0,1.4900000000000009,0,0,0,0,0,0.19,0.03,0,2015_4_COD_404,23,115,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0,0.14,0,0,0,0.01,0,0.26,0,0,2015_4_COD_405,24,109,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0,0.8699999999999996,0,0,0,0,0,0,0,0,2015_4_COD_406,19,70,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,2015_4_COD_408,19,63,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,2015_4_COD_409,19,58,Cod,2015,4,28,43G8,730.773091539412,6323.807796318783,Small cod,2015_4_43G8_Small cod,27
0.04,0.1,0,0,0,0,0,0,0.6500000000000002,0.2099999999999999,0,0,0.03,0,0,2015_4_COD_41,26,133,Cod,2015,4,25,40G4,474.81727343113545,6165.344364084612,Large cod,2015_4_40G4_Large cod,48
0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,2015_4_COD_413,10,9,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_416,31,211,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0.3,1.419999999999999,0,0,0,0,0,0,0.02,0,2015_4_COD_417,22,102,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0.02,0.3900000000000001,0.15,0,0,0,0,0,0,0,2015_4_COD_418,25,141,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,5.200000000000002,0,0,0,0,0,0,0,0,2015_4_COD_419,24,150,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0.51,2.370000000000001,0,0,0,0,0,0,0,0,2015_4_COD_420,22,113,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0.06,0.43999999999999995,0,0,0,0,0,0,0,0,2015_4_COD_422,17,44,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0.15,0.4,0,0.91,0,0,0,0,0,0,2015_4_COD_423,19,78,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,2015_4_COD_424,17,53,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0.55,0.02,0,0,0,0,0,0,0,0,2015_4_COD_425,20,83,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0,0.43999999999999984,0,0.02,0,0,0,0,0,0,2015_4_COD_426,24,128,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0.13,1.6600000000000006,0,0,0,0,0,0,0,0,2015_4_COD_427,23,106,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0.23,1.909999999999998,0,0,0,0,0,0,0,0,2015_4_COD_428,20,80,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0.58,3.76999999999999,0,0,0,0.18,0,0,0,0,2015_4_COD_430,25,146,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,0.7599999999999999,0,0.74,0,0,0,0,0,0,2015_4_COD_431,21,95,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0.45,2.249999999999998,0,0,0,0,0,0,0,0,2015_4_COD_432,18,64,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,2015_4_COD_433,20,75,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0.08,0.3999999999999999,0,0,0,0,0,0,0,0,2015_4_COD_435,17,48,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0,1.0500000000000005,0,0,0,0,0,0,0,0,2015_4_COD_436,21,88,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0,1.5100000000000011,0,0,0,0,0,0,0,0,2015_4_COD_437,21,80,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0.14,0.66,0,0,0,0,0,0,0,0,2015_4_COD_438,18,52,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Small cod,2015_4_43G8_Small cod,27
0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,2015_4_COD_439,43,758,Cod,2015,4,28,43G8,728.9385015672635,6338.580530928685,Large cod,2015_4_43G8_Large cod,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_440,35,376,Cod,2015,4,28,44G9,748.1367075609915,6404.799566789304,Large cod,2015_4_44G9_Large cod,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,2015_4_COD_441,36,430,Cod,2015,4,28,44G9,748.1367075609915,6404.799566789304,Large cod,2015_4_44G9_Large cod,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,2015_4_COD_442,29,211,Cod,2015,4,28,44G9,748.1367075609915,6404.799566789304,Large cod,2015_4_44G9_Large cod,7
0,0,0,0,0,0,0.08,0,0,0,0,0,0.1,0,0,2015_4_COD_443,23,111,Cod,2015,4,28,44G9,748.1367075609915,6404.799566789304,Small cod,2015_4_44G9_Small cod,6
0,0,0,0,0,0,0.09,0,0,0,0.01,0,0.36,0.05,0,2015_4_COD_445,21,83,Cod,2015,4,28,44G9,748.1367075609915,6404.799566789304,Small cod,2015_4_44G9_Small cod,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_446,32,293,Cod,2015,4,28,44G9,743.4013085284022,6400.790327171267,Large cod,2015_4_44G9_Large cod,7
0,0,0,0,0,0,0.03,0,0.83,0,0.03,0,0,0,1.78,2015_4_COD_447,38,444,Cod,2015,4,28,44G9,743.4013085284022,6400.790327171267,Large cod,2015_4_44G9_Large cod,7
0,0,0,0,0,0,0.33999999999999997,0,0,0,2.51,0,0,0,0,2015_4_COD_448,29,234,Cod,2015,4,28,44G9,743.4013085284022,6400.790327171267,Large cod,2015_4_44G9_Large cod,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_450,27,185,Cod,2015,4,28,44G9,743.4013085284022,6400.790327171267,Large cod,2015_4_44G9_Large cod,7
0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,2015_4_COD_451,18,54,Cod,2015,4,28,44G9,743.4013085284022,6400.790327171267,Small cod,2015_4_44G9_Small cod,6
0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,2015_4_COD_452,16,35,Cod,2015,4,28,44G9,743.4013085284022,6400.790327171267,Small cod,2015_4_44G9_Small cod,6
0,0,0,0,0,0,0.03999999999999996,0,0,0,0,0,0,0,0,2015_4_COD_453,16,35,Cod,2015,4,28,44G9,743.4013085284022,6400.790327171267,Small cod,2015_4_44G9_Small cod,6
0.00999999999999999,0,0,0,0,0.06,0.17,0,0.01,0,0,0,0,0.01,0,2015_4_COD_454,16,33,Cod,2015,4,28,44G9,743.4013085284022,6400.790327171267,Small cod,2015_4_44G9_Small cod,6
0,0,0,0,0,0,2.4200000000000013,0,0,0,0,0,0,0,0,2015_4_COD_455,31,248,Cod,2015,4,27,43G6,614.2746874504734,6359.7986147572265,Large cod,2015_4_43G6_Large cod,12
0,0,2.24,0,0,0,0.23,0,0,0,0.1,0,0,0,0,2015_4_COD_456,35,366,Cod,2015,4,27,43G6,614.2746874504734,6359.7986147572265,Large cod,2015_4_43G6_Large cod,12
0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,2015_4_COD_457,33,261,Cod,2015,4,27,43G6,614.2746874504734,6359.7986147572265,Large cod,2015_4_43G6_Large cod,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14,2015_4_COD_458,35,417,Cod,2015,4,27,43G6,614.2746874504734,6359.7986147572265,Large cod,2015_4_43G6_Large cod,12
0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,2.3,2015_4_COD_459,34,325,Cod,2015,4,27,43G6,614.2746874504734,6359.7986147572265,Large cod,2015_4_43G6_Large cod,12
0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,2015_4_COD_46,21,95,Cod,2015,4,25,40G4,474.81727343113545,6165.344364084612,Small cod,2015_4_40G4_Small cod,18
0.01,0,0,0,0,0,0.07999999999999999,0,0,0,0,0,0,0,0,2015_4_COD_460,27,182,Cod,2015,4,27,43G6,614.2746874504734,6359.7986147572265,Large cod,2015_4_43G6_Large cod,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,2015_4_COD_461,32,254,Cod,2015,4,27,43G6,614.2746874504734,6359.7986147572265,Large cod,2015_4_43G6_Large cod,12
0,0,0,0.4,0,0,0.7199999999999999,0,0,0,0.17,0,0,0,0,2015_4_COD_462,31,246,Cod,2015,4,27,43G6,614.2746874504734,6359.7986147572265,Large cod,2015_4_43G6_Large cod,12
0.08,0,0,0,0,0,0.64,0,0,0,0,0,0.04,0,0,2015_4_COD_463,27,162,Cod,2015,4,27,43G6,614.2746874504734,6359.7986147572265,Large cod,2015_4_43G6_Large cod,12
0,0,0,0,0,0,0.36,0.02,0,0,0,0,0,0,0,2015_4_COD_464,32,257,Cod,2015,4,27,43G6,614.2746874504734,6359.7986147572265,Large cod,2015_4_43G6_Large cod,12
0,0,0,0,0,0.81,1.6699999999999997,0,0,0,0,0,0,0,0,2015_4_COD_465,27,173,Cod,2015,4,27,43G6,614.2746874504734,6359.7986147572265,Large cod,2015_4_43G6_Large cod,12
0.05,0,0,0,0,0,1.5599999999999998,0,0,0,0,0,0,0,0,2015_4_COD_466,38,497,Cod,2015,4,27,43G6,614.2746874504734,6359.7986147572265,Large cod,2015_4_43G6_Large cod,12
0,0,0,0,0,0,0.12999999999999998,0,0.05999999999999999,0,0.4,0,0,0,0,2015_4_COD_467,36,380,Cod,2015,4,25,40G6,563.6241696980954,6191.7073687874245,Large cod,2015_4_40G6_Large cod,36
0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,2015_4_COD_468,32,264,Cod,2015,4,25,40G6,563.6241696980954,6191.7073687874245,Large cod,2015_4_40G6_Large cod,36
0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.37,0,2015_4_COD_469,29,151,Cod,2015,4,25,40G6,563.6241696980954,6191.7073687874245,Large cod,2015_4_40G6_Large cod,36
0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.56,0,2015_4_COD_470,24,122,Cod,2015,4,25,40G6,563.6241696980954,6191.7073687874245,Small cod,2015_4_40G6_Small cod,15
0.02,0,0,0,0,0,0.01,0,0.03,0,0,0,0,0.32,0,2015_4_COD_471,25,145,Cod,2015,4,25,40G6,563.6241696980954,6191.7073687874245,Large cod,2015_4_40G6_Large cod,36
0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,2015_4_COD_472,31,280,Cod,2015,4,25,40G6,563.6241696980954,6191.7073687874245,Large cod,2015_4_40G6_Large cod,36
0,0,1.7,0,0,0,0,0,0,0,0,0,0,0.44,0,2015_4_COD_473,31,293,Cod,2015,4,25,40G6,563.6241696980954,6191.7073687874245,Large cod,2015_4_40G6_Large cod,36
0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,2015_4_COD_474,25,155,Cod,2015,4,25,40G6,563.6241696980954,6191.7073687874245,Large cod,2015_4_40G6_Large cod,36
0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,2015_4_COD_475,37,426,Cod,2015,4,25,40G6,563.6241696980954,6191.7073687874245,Large cod,2015_4_40G6_Large cod,36
0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.06,0,2015_4_COD_476,28,180,Cod,2015,4,25,40G6,563.6241696980954,6191.7073687874245,Large cod,2015_4_40G6_Large cod,36
0,0,0,0,0,0,0,0,0,0,0.04,0,0,1.37,0,2015_4_COD_477,26,141,Cod,2015,4,25,40G6,563.6241696980954,6191.7073687874245,Large cod,2015_4_40G6_Large cod,36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_478,24,107,Cod,2015,4,25,40G6,563.6241696980954,6191.7073687874245,Small cod,2015_4_40G6_Small cod,15
0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,2015_4_COD_480,20,71,Cod,2015,4,25,40G6,563.6241696980954,6191.7073687874245,Small cod,2015_4_40G6_Small cod,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015_4_COD_481,19,63,Cod,2015,4,25,40G6,563.6241696980954,6191.7073687874245,Small cod,2015_4_40G6_Small cod,15
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,2015_4_COD_483,21,76,Cod,2015,4,25,40G6,563.6241696980954,6191.7073687874245,Small cod,2015_4_40G6_Small cod,15
